Price,Next_Close,Close,MA_10,MA_30,Volume,Daily_Range
Ticker,,MSFT,,,MSFT,
Date,,,,,,
2019-04-16,114.63442993164062,113.69303894042969,113.13008346557618,110.49698181152344,14071800,1.4591749790481003
2019-04-17,116.14066314697266,114.63442993164062,113.29953384399414,110.81140950520833,19300900,1.233233370133192
2019-04-18,116.50784301757812,116.14066314697266,113.67703475952149,111.21872126261393,27991000,2.089904532191909
2019-04-22,118.0893783569336,116.50784301757812,114.0413589477539,111.63450800577799,15648700,1.3462043325364021
2019-04-23,117.6845703125,118.0893783569336,114.56006927490235,112.0302106221517,24025500,1.647452232960248
2019-04-24,121.58198547363281,117.6845703125,115.09949035644532,112.38762893676758,31257000,1.2520653653932499
2019-04-25,122.27860260009766,121.58198547363281,115.94298553466797,112.84734725952148,38033900,2.3911532436094802
2019-04-26,122.16564178466797,122.27860260009766,116.84296340942383,113.32746124267578,23654900,1.4121018150898834
2019-04-29,122.94701385498047,122.16564178466797,117.6732795715332,113.7623883565267,16324200,0.7813503809447297
2019-04-30,120.38639831542969,122.94701385498047,118.57231674194335,114.17126998901367,24166500,1.2332333878970587
2019-05-01,118.81426239013672,120.38639831542969,119.24165267944336,114.49228744506836,26821700,2.7771310233656976
2019-05-02,121.34661102294922,118.81426239013672,119.65963592529297,114.76498031616211,27350200,2.3346784859883485
2019-05-03,120.64057159423828,121.34661102294922,120.18023071289062,115.03735834757487,24911100,2.052247756298158
2019-05-06,118.1646957397461,120.64057159423828,120.59350357055663,115.38567682902018,24239800,2.306430326316118
2019-05-07,118.1552734375,118.1646957397461,120.6010353088379,115.6323237101237,36017700,2.7865471682671483
2019-05-08,118.14588165283203,118.1552734375,120.64810562133789,115.87081146240234,28419000,1.5250726175921727
2019-05-09,119.68035125732422,118.14588165283203,120.30449523925782,116.14476013183594,27235800,2.0899123624727736
2019-05-10,116.12185668945312,119.68035125732422,120.04467010498047,116.46483612060547,30915100,3.8691601301160716
2019-05-13,117.4209976196289,116.12185668945312,119.44029159545899,116.63460133870443,33944900,2.362919432177577
2019-05-14,119.07453155517578,117.4209976196289,118.88768997192383,116.8137825012207,25266300,2.0522553014956344
2019-05-15,121.82416534423828,119.07453155517578,118.75650329589844,117.042746480306,24722700,2.8441089025488395
2019-05-16,121.01155853271484,121.82416534423828,119.0574935913086,117.33888778686523,30112200,2.7590730581799647
2019-05-17,119.2635269165039,121.01155853271484,119.02398834228515,117.62708460489908,25770500,2.4000185455543743
2019-05-20,119.90605926513672,119.2635269165039,118.88628387451172,117.84038213094075,23706900,1.7291361164314623
2019-05-21,120.63362121582031,119.90605926513672,119.06042022705078,118.073841603597,15293300,0.8976389992745339
2019-05-22,119.22572326660156,120.63362121582031,119.30825500488281,118.35195032755534,15396500,1.6252126504769535
2019-05-23,119.28241729736328,119.22572326660156,119.41623916625977,118.55457331339518,23603800,1.4645762756721439
2019-05-24,119.20682525634766,119.28241729736328,119.37644577026367,118.75469309488932,14123400,1.3700819390600287
2019-05-28,118.05408477783203,119.20682525634766,119.68494262695313,118.9328379313151,23128400,1.8425248788204698
2019-05-29,118.80052947998047,118.05408477783203,119.74825134277344,119.06941935221354,22763100,1.2755949351656
2019-05-30,116.863525390625,118.80052947998047,119.72085113525391,119.23966903686524,16829600,0.9259915261860954
2019-05-31,113.2351303100586,116.863525390625,119.22478713989258,119.31397221883138,26646800,1.2283549423684121
2019-06-03,116.3721694946289,113.2351303100586,118.44714431762695,119.21712112426758,37983600,5.064589336801021
2019-06-04,118.89501953125,116.3721694946289,118.15800857543945,119.2125986735026,29382600,2.4850477187775795
2019-06-05,120.77533721923828,118.89501953125,118.05690460205078,119.23945337931315,24926100,1.5685143841405562
2019-06-06,124.15802764892578,120.77533721923828,118.07107620239258,119.3424789428711,21459000,2.2393825818523823
2019-06-07,125.2918930053711,124.15802764892578,118.564306640625,119.42834701538087,33885600,3.7701007256506784
2019-06-10,124.81944274902344,125.2918930053711,119.16525421142578,119.52879002888997,26477100,1.9653646672084903
2019-06-11,124.24304962158203,124.81944274902344,119.72651596069336,119.61725006103515,23913700,2.7968688227671237
2019-06-12,125.02732849121094,124.24304962158203,120.34541244506836,119.6604512532552,17092500,1.1905510190573239
2019-06-13,125.15019226074219,125.02732849121094,120.96809234619141,119.81514892578124,17200800,1.3606382126982481
2019-06-14,125.52812957763672,125.15019226074219,121.79675903320313,120.02634658813477,17821700,2.0314998543154985
2019-06-17,127.71080780029297,125.52812957763672,123.02605895996093,120.16573053995768,14517800,1.1338604854435772
2019-06-18,128.21160888671875,127.71080780029297,124.15992279052735,120.4014050801595,25934500,1.5779580452971373
2019-06-19,129.4021453857422,128.21160888671875,125.09158172607422,120.73630218505859,23744400,2.003154100641794
2019-06-20,129.42108154296875,129.4021453857422,125.9542625427246,121.11119791666667,33042600,1.8330812965729706
2019-06-21,130.18643188476562,129.42108154296875,126.4805679321289,121.48703791300456,36727900,1.199995256131018
2019-06-24,126.07611083984375,130.18643188476562,126.97002182006835,121.83724060058594,20628800,1.3228350388919807
2019-06-25,126.54857635498047,126.07611083984375,127.09568862915039,122.16904907226562,33327400,4.592145763818266
2019-06-26,126.75648498535156,126.54857635498047,127.32624130249023,122.47330169677734,23657700,2.022055483987998
2019-06-27,126.57694244384766,126.75648498535156,127.4991569519043,122.72936681111653,16557500,1.1338750370735653
2019-06-28,128.20216369628906,126.57694244384766,127.64183197021484,122.88779271443686,30043000,1.3606382279018732
2019-07-01,129.05250549316406,128.20216369628906,127.90923538208008,123.12747955322266,22613500,1.6346492292775139
2019-07-02,129.884033203125,129.05250549316406,128.04340515136718,123.45377883911132,15237800,1.1811072609736613
2019-07-03,129.50607299804688,129.884033203125,128.2106475830078,123.7863779703776,13629300,1.3700962057641277
2019-07-05,129.41163635253906,129.50607299804688,128.22104034423828,124.08212636311849,18141100,1.5212670384147202
2019-07-08,128.93917846679688,129.41163635253906,128.2200958251953,124.42165679931641,16779700,1.6346637096501127
2019-07-09,130.25253295898438,128.93917846679688,128.09537048339843,124.74354883829753,19953100,1.1055151347587753
2019-07-10,130.77223205566406,130.25253295898438,128.5130126953125,125.11173909505209,24204400,1.474019763655889
2019-07-11,131.24468994140625,130.77223205566406,128.93537826538085,125.53567733764649,22327900,1.2756020175662286
2019-07-12,131.24468994140625,131.24468994140625,129.38419876098632,125.95048268636067,18936800,1.0582823685057292
2019-07-15,129.52493286132812,131.24468994140625,129.8509735107422,126.42985483805339,16651500,1.0204644279791637
2019-07-16,128.7596435546875,129.52493286132812,129.9832504272461,126.97284825642903,22726100,2.390559656043365
2019-07-17,128.90138244628906,128.7596435546875,129.95396423339844,127.385764058431,20211000,1.6157472909239345
2019-07-18,129.0902862548828,128.90138244628906,129.85569915771484,127.7193094889323,30381800,1.8425253318298616
2019-07-19,130.80056762695312,129.0902862548828,129.81412048339843,127.99647445678711,48992400,3.9874190092690753
2019-07-22,131.6131591796875,130.80056762695312,129.95301361083983,128.2178924560547,25074900,1.7574886115198751
2019-07-23,132.96438598632812,131.6131591796875,130.2204116821289,128.4286013285319,18034600,1.851982827621697
2019-07-24,132.46360778808594,132.96438598632812,130.4915969848633,128.70009943644206,20738300,1.7858343247524715
2019-07-25,133.5502166748047,132.46360778808594,130.66073455810547,128.9741180419922,18356900,1.2188969379252228
2019-07-26,133.25729370117188,133.5502166748047,130.89128723144532,129.25821431477866,19037600,1.3039331970599903
2019-07-29,132.61477661132812,133.25729370117188,131.09254760742186,129.52845102945963,16605900,2.022055801283699
2019-07-30,128.7596435546875,132.61477661132812,131.4015319824219,129.76467259724936,16846500,1.3417365997425463
2019-07-31,130.45094299316406,128.7596435546875,131.4015319824219,129.7996337890625,38598800,5.111837684909588
2019-08-01,129.35491943359375,130.45094299316406,131.55648803710938,129.87427825927733,40557500,3.789001626742504
2019-08-02,124.92340850830078,129.35491943359375,131.58295135498048,129.8727040608724,30791600,2.8913639817808843
2019-08-05,127.26670837402344,124.92340850830078,130.99523544311523,129.72278162638347,42749600,2.976385707178835
2019-08-06,127.82417297363281,127.26670837402344,130.56059036254882,129.6254575093587,32696700,2.3338553523272765
2019-08-07,131.23521423339844,127.82417297363281,130.04656906127929,129.6837262471517,33414500,3.609456911113739
2019-08-08,130.12020874023438,131.23521423339844,129.92372970581056,129.83994750976564,27496500,2.8913632328527967
2019-08-09,128.30609130859375,130.12020874023438,129.58072891235352,129.9520716349284,23466700,2.7590643580006997
2019-08-12,130.9612274169922,128.30609130859375,129.0856086730957,130.00970993041992,20484300,2.4755972409953557
2019-08-13,127.01739501953125,130.9612274169922,128.9202537536621,130.10167872111003,25154600,3.590570288105482
2019-08-14,126.7329330444336,127.01739501953125,128.74602890014648,130.03384170532226,32527300,3.0811057394937933
2019-08-15,129.05569458007812,126.7329330444336,128.37422790527344,129.92880503336588,28074400,2.2089166833262226
2019-08-16,131.21717834472656,129.05569458007812,128.34430541992188,129.9137924194336,24449100,1.649582086526408
2019-08-19,130.12693786621094,131.21717834472656,128.97368240356445,129.9739771525065,24355700,1.5737373803966932
2019-08-20,131.57740783691406,130.12693786621094,129.25970535278321,130.013569132487,21170800,1.3936089550124677
2019-08-21,130.6199493408203,131.57740783691406,129.63502883911133,130.05773162841797,14970300,1.4125734558478484
2019-08-22,126.45806884765625,130.6199493408203,129.57350234985353,130.0526555379232,18697000,2.7587787363476366
2019-08-23,128.41098022460938,126.45806884765625,129.2072883605957,129.89310150146486,38508600,5.261583861123825
2019-08-26,128.6859588623047,128.41098022460938,129.21777725219727,129.79864451090495,20312600,1.573737188856171
2019-08-27,128.51527404785156,128.6859588623047,128.99025039672853,129.7706787109375,23102100,1.9529449709282147
2019-08-28,130.94229125976562,128.51527404785156,129.14003829956056,129.76253306070964,17393300,2.0951435719081815
2019-08-29,130.6957550048828,130.94229125976562,129.56097412109375,129.8305633544922,20168700,1.4504890882438701
2019-08-30,128.9703369140625,130.6957550048828,129.72498016357423,129.8840789794922,23940100,2.7587634538197108
2019-09-03,130.4777069091797,128.9703369140625,129.50029602050782,129.8230712890625,18869300,1.4220487718210677
2019-09-04,132.77194213867188,130.4777069091797,129.53537292480468,129.78522288004558,17995900,1.1471255959376947
2019-09-05,131.871337890625,132.77194213867188,129.65482635498046,129.7788080851237,26101800,1.5358223435648028
2019-09-06,130.3734130859375,131.871337890625,129.77996520996095,129.75906575520833,20824500,1.8771004611889452
2019-09-09,129.00823974609375,130.3734130859375,130.17149963378907,129.6531723022461,25773900,3.119020072840783
2019-09-10,129.0461883544922,129.00823974609375,130.2312255859375,129.51153717041015,28903400,2.2563215489954445
2019-09-11,130.3734130859375,129.0461883544922,130.26724853515626,129.39258422851563,24726100,1.1186859509747933
2019-09-12,130.18382263183594,130.3734130859375,130.45306243896485,129.44637654622395,27010000,1.4694530386351232
2019-09-13,129.24526977539062,130.18382263183594,130.37721557617186,129.43747253417968,23363100,1.4125590886189343
2019-09-16,130.2501983642578,129.24526977539062,130.23216705322267,129.4338175455729,16731400,0.9859474145493152
2019-09-17,131.32144165039062,130.2501983642578,130.3601531982422,129.61137720743815,17814200,1.0333665282595916
2019-09-18,133.7389373779297,131.32144165039062,130.44452667236328,129.74653498331705,23982100,2.0287885959548646
2019-09-19,132.19366455078125,133.7389373779297,130.54122619628907,129.9436937967936,35772100,2.180462943529193
2019-09-20,131.9092559814453,132.19366455078125,130.57345886230468,129.97564214070638,39167300,3.2233049681379953
2019-09-23,130.24072265625,131.9092559814453,130.72704315185547,130.03527704874674,17139300,1.1281611136307106
2019-09-24,132.11782836914062,130.24072265625,130.85029144287108,130.0997647603353,29773200,3.612001875914018
2019-09-25,132.28843688964844,132.11782836914062,131.15745544433594,130.1383181254069,21382000,3.725775771490305
2019-09-26,130.57252502441406,132.28843688964844,131.34895782470704,130.31401952107748,17456600,1.6495671447878522
2019-09-27,131.80491638183594,130.57252502441406,131.38782806396483,130.44200592041017,22477700,3.5172072860981416
2019-09-30,129.9468231201172,131.80491638183594,131.64379272460937,130.5336466471354,17280900,1.3651686905391216
2019-10-01,127.65254211425781,129.9468231201172,131.61345520019532,130.49130147298177,21466600,3.0811056582307685
2019-10-02,129.1978759765625,127.65254211425781,131.24656524658204,130.40882161458333,30521700,2.645003725216398
2019-10-03,130.94229125976562,129.1978759765625,130.7924591064453,130.32950388590496,24132900,3.3465537758303867
2019-10-04,129.99424743652344,130.94229125976562,130.66732177734374,130.34024861653646,22897700,1.7349018334713833
2019-10-07,128.6195831298828,129.99424743652344,130.47582092285157,130.45812123616537,15303700,1.0997070076894886
2019-10-08,131.05604553222656,128.6195831298828,130.31370697021484,130.46507466634114,25550500,2.0287892172890736
2019-10-09,131.871337890625,131.05604553222656,130.20752868652343,130.54407755533853,19749900,1.6400925190221187
2019-10-10,132.421142578125,131.871337890625,130.1658187866211,130.65594635009765,17654600,1.3462045300105956
2019-10-11,132.29791259765625,132.421142578125,130.35068054199218,130.70524139404296,25446000,1.450488238268349
2019-10-14,134.21295166015625,132.29791259765625,130.3999801635742,130.7586466471354,13304300,0.7299744679628191
2019-10-15,133.11326599121094,134.21295166015625,130.82659301757812,130.93340047200522,19695700,1.8771000714785941
2019-10-16,132.4306640625,133.11326599121094,131.37266540527344,131.02125244140626,20751600,1.3841340145509946
2019-10-17,130.26913452148438,132.4306640625,131.6959442138672,131.00987650553387,21460600,2.275272244988969
2019-10-18,131.2361297607422,130.26913452148438,131.62862854003907,130.9564697265625,32273500,3.2612337446386164
2019-10-21,129.28318786621094,131.2361297607422,131.75281677246093,130.985226949056,20078200,1.41257360825756
2019-10-22,130.10800170898438,129.28318786621094,131.81917724609374,130.99439188639323,27431000,3.5551218879319606
2019-10-23,132.6676788330078,130.10800170898438,131.72437286376953,131.0297856648763,29844600,1.7443765454142408
2019-10-24,133.4166259765625,132.6676788330078,131.80400695800782,131.10626118977865,37029300,1.6590569809013402
2019-10-25,136.69679260253906,133.4166259765625,131.90355529785157,131.21402130126953,25959700,1.8391855892600404
2019-10-28,135.4075164794922,136.69679260253906,132.34344329833985,131.4624053955078,35280100,2.0477534338074292
2019-10-29,137.09498596191406,135.4075164794922,132.46289978027343,131.63431599934896,20589500,1.7538663357664745
2019-10-30,135.91943359375,137.09498596191406,132.86107177734374,131.82676747639974,18496600,2.0951582749088686
2019-10-31,136.251220703125,135.91943359375,133.20994873046874,131.89945068359376,24605100,1.8391711517109002
2019-11-01,137.03810119628906,136.251220703125,133.80815734863282,132.03470255533855,33128400,1.3746441172820028
2019-11-04,136.95278930664062,137.03810119628906,134.3883544921875,132.2056640625,16912000,0.7963438306891533
2019-11-05,136.57357788085938,136.95278930664062,135.15531463623046,132.429399617513,18250200,1.0523167150394954
2019-11-06,136.7631378173828,136.57357788085938,135.80187225341797,132.577924601237,16575800,1.2514100107781303
2019-11-07,138.37486267089844,136.7631378173828,136.21141815185547,132.72708129882812,17786700,1.0523164580024797
2019-11-08,138.51702880859375,138.37486267089844,136.70724182128907,132.9871592203776,16732700,2.114123388557175
2019-11-11,139.42713928222656,138.51702880859375,136.88926544189454,133.21089630126954,14362600,1.602177235541518
2019-11-12,139.6546630859375,139.42713928222656,137.29122772216797,133.52690684000652,18641600,1.4315382567785377
2019-11-13,140.3656768798828,139.6546630859375,137.5471954345703,133.9269775390625,16919200,1.11868585481173
2019-11-14,142.1764373779297,140.3656768798828,137.9918197631836,134.2992375691732,19729800,1.336729175324848
2019-11-15,142.52716064453125,142.1764373779297,138.58434143066407,134.6737091064453,23485700,1.6306170824482251
2019-11-18,142.57461547851562,142.52716064453125,139.13324737548828,135.0914728800456,21534000,1.4884175306822272
2019-11-19,142.3272705078125,142.57461547851562,139.69542999267577,135.556640625,23935700,1.0712814170469755
2019-11-20,142.19410705566406,142.3272705078125,140.2707992553711,135.9323481241862,25696800,2.263985015898868
2019-11-21,142.29872131347656,142.19410705566406,140.81389617919922,136.2764404296875,18576100,1.2366388707374085
2019-11-22,143.8588104248047,142.29872131347656,141.20628204345704,136.6056930541992,15901800,1.4078581772441225
2019-11-25,144.61981201171875,143.8588104248047,141.74046020507814,136.99105631510417,22420900,1.3603071227744294
2019-11-26,144.8956756591797,144.61981201171875,142.25972747802734,137.33795166015625,24620100,1.0463755209911483
2019-11-27,144.00148010253906,144.8956756591797,142.78382873535156,137.73069864908854,15184400,0.9322290983261041
2019-11-29,142.2606658935547,144.00148010253906,143.14740905761718,138.11639251708985,11977300,0.9702874898107723
2019-12-02,142.03236389160156,142.2606658935547,143.15583190917968,138.5161102294922,27418400,3.3389110373497317
2019-12-03,142.5460662841797,142.03236389160156,143.10635223388672,138.87598470052083,24066000,2.6444967161984607
2019-12-04,142.6221466064453,142.5460662841797,143.10349731445314,139.31808064778645,17574700,0.9322290974048713
2019-12-05,144.35350036621094,142.6221466064453,143.13298492431642,139.73521881103517,17869100,0.7990679846949433
2019-12-06,143.98248291015625,144.35350036621094,143.3489242553711,140.12474619547527,16403500,1.5220051333784
2019-12-09,143.763671875,143.98248291015625,143.51730041503907,140.47694142659506,16687400,1.2366389166760428
2019-12-10,144.30584716796875,143.763671875,143.5077865600586,140.7125040690104,16476100,1.0749265264417147
2019-12-11,145.7708740234375,144.30584716796875,143.47639007568358,141.00911509195964,18856600,1.4649310498285786
2019-12-12,146.99795532226562,145.7708740234375,143.56390991210938,141.29831136067708,24612100,2.3020440849437023
2019-12-13,147.94921875,146.99795532226562,143.86355743408203,141.66759541829427,23845400,1.9595899273553243
2019-12-16,147.15016174316406,147.94921875,144.43241271972656,142.05752868652343,24144200,1.0273463054155059
2019-12-17,146.8457489013672,147.15016174316406,144.9441925048828,142.39459737141928,25425600,1.1985948534710076
2019-12-18,148.12045288085938,146.8457489013672,145.37416076660156,142.7243626912435,24129200,1.2366387753301353
2019-12-19,149.73764038085938,148.12045288085938,145.92399139404296,143.10925852457683,24958900,1.9215460455794755
2019-12-20,149.73764038085938,149.73764038085938,146.4624053955078,143.54174194335937,53477500,2.0927808209513614
2019-12-23,149.70907592773438,149.73764038085938,147.0379211425781,143.92050120035807,17718200,0.8085612125890975
2019-12-24,150.93614196777344,149.70907592773438,147.63246154785156,144.29356943766277,8989200,0.5612535785046759
2019-12-26,151.21202087402344,150.93614196777344,148.29549102783204,144.6772028605143,14520600,1.265175190685511
2019-12-27,149.90882873535156,151.21202087402344,148.83960571289063,145.06244812011718,18412800,1.2651752399705174
2019-12-30,150.01341247558594,149.90882873535156,149.1306930541992,145.38055318196615,16348400,2.1783901690506298
2019-12-31,152.7911376953125,150.01341247558594,149.3371124267578,145.64178568522135,18369400,1.2556677681091628
2020-01-02,150.88861083984375,152.7911376953125,149.90121002197264,145.98391825358073,22622100,2.2830146249108907
2020-01-03,151.2786407470703,150.88861083984375,150.3054962158203,146.26105143229168,21116200,1.7978778916335045
2020-01-06,149.89930725097656,151.2786407470703,150.6213150024414,146.55943044026694,20813700,2.463770589652171
2020-01-07,152.2869415283203,149.89930725097656,150.63748168945312,146.81627044677734,21634100,2.2354486329319627
2020-01-08,154.18946838378906,152.2869415283203,150.8924118041992,147.14921112060546,27746500,2.7110920280451865
2020-01-09,153.4760284423828,154.18946838378906,151.3404510498047,147.49356638590496,21385000,1.1319998023403741
2020-01-10,155.3214569091797,153.4760284423828,151.5944396972656,147.7887736002604,20725900,1.940575285544412
2020-01-13,154.22752380371094,155.3214569091797,152.00538330078126,148.13629964192708,21626500,1.9500824537466883
2020-01-14,155.226318359375,154.22752380371094,152.4372528076172,148.47716776529947,23477400,1.7883703761350773
2020-01-15,158.07061767578125,155.226318359375,152.9585433959961,148.90935618082682,21417900,1.3032191920357832
2020-01-16,158.9552764892578,158.07061767578125,153.48649139404296,149.44396464029947,23865400,2.1022875981104505
2020-01-17,158.384521484375,158.9552764892578,154.29315795898438,149.99093831380208,34371700,1.940575167290092
2020-01-21,157.6234893798828,158.384521484375,155.00374603271484,150.51635080973307,29517200,1.6742240512693343
2020-01-22,158.5937957763672,157.6234893798828,155.77616424560546,150.95868377685548,24138800,1.7217896279582305
2020-01-23,156.9956817626953,158.5937957763672,156.40684967041017,151.4457275390625,19680800,1.4554241372676415
2020-01-24,154.37017822265625,156.9956817626953,156.68747100830078,151.886794535319,24918100,2.9298776476465775
2020-01-27,157.39520263671875,154.37017822265625,156.77688598632812,152.22227223714194,32078100,3.0250085981126347
2020-01-28,159.84945678710938,157.39520263671875,156.98426055908203,152.60974985758463,24899900,2.558872600739022
2020-01-29,164.3583984375,159.84945678710938,157.54645385742188,153.0381332397461,34754500,2.910848411414804
2020-01-30,161.9327392578125,164.3583984375,158.45966186523438,153.5851058959961,51597500,3.1011111688521282
2020-01-31,165.8804473876953,161.9327392578125,158.8458740234375,154.0778584798177,36142700,2.6825415690617262
2020-02-03,171.34066772460938,165.8804473876953,159.53839111328125,154.71234842936198,30107000,3.9001653154012956
2020-02-04,171.13136291503906,171.34066772460938,160.8340057373047,155.48635559082032,36433300,4.118950838850509
2020-02-05,174.67959594726562,171.13136291503906,162.1847930908203,156.19947967529296,39186300,5.5077791881136875
2020-02-06,174.92691040039062,174.67959594726562,163.79337310791016,157.03087819417317,27751400,3.576741105225693
2020-02-07,179.50250244140625,174.92691040039062,165.58649597167968,157.87147267659506,33529100,2.996472734209732
2020-02-10,175.45013427734375,179.50250244140625,168.0997283935547,158.8236846923828,35844300,5.317532313288211
2020-02-11,175.70693969726562,175.45013427734375,169.90522155761718,159.63162180582682,53159900,6.849058851898832
2020-02-12,174.75567626953125,175.70693969726562,171.4909698486328,160.49155883789064,47062900,3.8050334754077824
2020-02-13,176.31573486328125,174.75567626953125,172.53069763183595,161.31630096435546,35295800,3.1962286074191297
2020-02-14,178.10409545898438,176.31573486328125,173.9689971923828,162.10045420328777,23149500,2.625482244571515
2020-02-18,178.6383056640625,178.10409545898438,175.1913619995117,163.00763702392578,27792200,2.092765451158783
2020-02-19,175.9102020263672,178.6383056640625,175.92112579345704,163.91962585449218,29997500,1.6310870259838453
2020-02-20,170.3492889404297,175.9102020263672,176.39900970458984,164.78665568033855,36862400,5.86621125438046
2020-02-21,163.00457763671875,170.3492889404297,175.96597900390626,165.38873392740885,48572600,5.9616052282307805
2020-02-24,160.314697265625,163.00457763671875,174.77374572753905,165.6825709025065,68311100,10.797665277776417
2020-02-25,162.3177947998047,160.314697265625,172.85496520996094,165.91052652994793,68073300,6.858231775462343
2020-02-26,150.88104248046875,162.3177947998047,171.54173126220704,166.14373779296875,56206100,4.816964747844793
2020-02-27,154.53433227539062,150.88104248046875,169.05914154052735,166.03218841552734,93174900,8.632405854888532
2020-02-28,164.81687927246094,154.53433227539062,167.0370071411133,166.00912221272787,97012700,11.169669340316233
2020-03-02,156.91897583007812,164.81687927246094,165.88712158203126,166.23399759928387,71030800,10.120419339222195
2020-03-03,162.68026733398438,156.91897583007812,163.76860961914062,166.16612091064454,71677000,12.152140786642605
2020-03-04,158.59776306152344,162.68026733398438,162.1728057861328,166.30931243896484,49814400,4.845593908798179
2020-03-05,154.11465454101562,158.59776306152344,160.44156188964843,166.34178822835287,47817300,4.940970890382374
2020-03-06,143.66990661621094,154.11465454101562,158.81809844970704,166.1924835205078,72821100,6.781922622878369
2020-03-09,153.49461364746094,143.66990661621094,156.88463134765624,165.748291015625,70419300,7.3923902029696364
